addr1,addr2,contentid,contenttypeid,createdtime,firstimage,firstimage2,mapx,mapy,modifiedtime,tel,title,zipcode,lDongRegnCd,lDongSignguCd,lclsSystm1,lclsSystm2,lclsSystm3
서울특별시 양천구 신정이펜1로 12 (신정동),,2611679,12,20190718020720,http://tong.visitkorea.or.kr/cms/resource/09/3488509_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/09/3488509_image3_1.jpg,126.8342218274,37.5117497010,20250731095100,,연의근린공원,08049,11,470,VE,VE03,VE030400
서울특별시 중구 퇴계로20길 50,(남산동2가) 삼중빌딩 1층,2553888,12,20180717181140,,,126.9862372210,37.5581192524,20250422170947,,연필로 명상하기,04630,11,140,EX,EX06,EX061000
서울특별시 동대문구 경희대로3길 56 (회기동),,337508,12,20071218193756,http://tong.visitkorea.or.kr/cms/resource/23/3050123_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/23/3050123_image3_1.JPG,127.0504775718,37.5939856831,20250724175931,,연화사(서울),02454,11,230,HS,HS03,HS030100
서울특별시 종로구 송현동,48-9,3056152,12,20231204102352,http://tong.visitkorea.or.kr/cms/resource/47/3083147_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/47/3083147_image3_1.JPG,126.9814149133,37.5766531228,20250609114103,,열린송현 녹지광장,03062,11,110,VE,VE03,VE030100
서울특별시 영등포구 신길로 200-20,(신길동),749355,12,20090608193507,http://tong.visitkorea.or.kr/cms/resource/25/3464425_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/25/3464425_image3_1.jpg,126.9115453697,37.5105456646,20250108131422,,영등포 신길동 홍어거리,07347,11,560,VE,VE04,VE040100
서울특별시 영등포구 신길로 275 (영등포동),,1603237,12,20120416205302,http://tong.visitkorea.or.kr/cms/resource/59/3497559_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/59/3497559_image3_1.jpg,126.9122840318,37.5162061316,20250612104808,,영등포공원,07307,11,560,VE,VE03,VE030100
서울특별시 중구 수표로 33 (저동2가),,3094687,12,20240202174719,,,126.9900144792,37.5643158222,20250423143756,,영락교회,04552,11,140,HS,HS03,HS030200
서울특별시 성동구 성수이로18길 32 (성수동2가),1층,3413573,12,20241113100431,http://tong.visitkorea.or.kr/cms/resource/09/3413109_image2_1.png,http://tong.visitkorea.or.kr/cms/resource/09/3413109_image3_1.png,127.0604087098,37.5416336115,20241113100457,,영카이브 성수점,04787,11,200,EX,EX07,EX070200
서울특별시 광진구 영화사로 107,,337546,12,20071219010657,http://tong.visitkorea.or.kr/cms/resource/06/3506706_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/06/3506706_image3_1.jpg,127.0982604590,37.5543189309,20250718090000,,영화사(서울),04948,11,215,HS,HS03,HS030100
서울특별시 용산구 원효로19길 49 (원효로4가),,127016,12,20020402090000,http://tong.visitkorea.or.kr/cms/resource/76/3536976_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/76/3536976_image3_1.jpg,126.9544963652,37.5334771025,20250915133347,,옛 용산신학교와 원효로 예수성심성당,04361,11,170,HS,HS03,HS030200
서울특별시 송파구 오금로 363,(오금동),754063,12,20090617231424,http://tong.visitkorea.or.kr/cms/resource/89/3526789_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/89/3526789_image3_1.jpg,127.1316810347,37.5052557863,20250827164200,,오금공원,05725,11,710,VE,VE03,VE030100
서울특별시 강북구 번동,산 20-1,866393,12,20091117024754,http://tong.visitkorea.or.kr/cms/resource/56/3540156_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/56/3540156_image3_1.jpg,127.0334142261,37.6295534635,20250917165555,,오동근린공원,01143,11,305,VE,VE03,VE030400
서울특별시 강북구 덕릉로42길 49 (번동),,3085458,12,20231120141217,http://tong.visitkorea.or.kr/cms/resource/70/3084470_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/70/3084470_image3_1.JPG,127.0322420107,37.6330697001,20250731133326,,오동근린공원 유아숲체험장,01139,11,305,NA,NA01,NA010200
서울특별시 구로구 오류동,65-6,2778135,12,20211123201534,http://tong.visitkorea.or.kr/cms/resource/10/3401710_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/10/3401710_image3_1.JPG,126.8440130701,37.4950518158,20250331144445,,오류동역 광장,08272,11,530,VE,VE03,VE030500
서울특별시 양천구 목동서로 159-2 (목동),,2611735,12,20190718201237,http://tong.visitkorea.or.kr/cms/resource/78/3384678_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/78/3384678_image3_1.JPG,126.8736427870,37.5276541111,20250305171815,,오목공원,07996,11,470,VE,VE03,VE030100
서울특별시 동대문구 약령시로 97-1 (제기동),1층,2029564,12,20150917185538,http://tong.visitkorea.or.kr/cms/resource/34/3428434_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/34/3428434_image3_1.JPG,127.0409426362,37.5832062084,20250401094415,,오미요리연구소,02482,11,230,EX,EX01,EX010100
서울특별시 중구 명동10길 41,5층,2518733,12,20171201225938,http://tong.visitkorea.or.kr/cms/resource/27/2826027_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/27/2826027_image3_1.jpg,126.9858871398,37.5621104492,20250519093529,,오휘&후스파 명동,04537,11,140,EX,EX05,EX050500
서울특별시 서대문구 홍지문길 1-38 (홍은동),,337557,12,20071219013150,http://tong.visitkorea.or.kr/cms/resource/86/2531186_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/86/2531186_image2_1.jpg,126.9539196180,37.5971141398,20250317212826,,옥천암(서울),03608,11,410,HS,HS03,HS030100
서울특별시 구로구 고척로21나길 103 (개봉동),,814255,12,20091006234818,http://tong.visitkorea.or.kr/cms/resource/95/3467295_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/95/3467295_image3_1.jpg,126.8397382631,37.5020481486,20250610101729,,온수공원,08250,11,530,VE,VE03,VE030100
서울특별시 구로구 고척로21나길 103 (개봉동),,2591824,12,20190313233912,,,126.8397382631,37.5020481486,20250316194926,,온수도시자연공원(잣절공원),08250,11,530,NA,NA04,NA040500
서울특별시 종로구 통일로16길 4-1 (무악동),,2589659,12,20190130232125,http://tong.visitkorea.or.kr/cms/resource/98/3521798_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/98/3521798_image3_1.jpg,126.9576059961,37.5758166818,20250818131312,,올리바인 스파,03030,11,110,EX,EX05,EX050500
서울특별시 송파구 올림픽로 424 (방이동),,126532,12,20031105090000,http://tong.visitkorea.or.kr/cms/resource/59/3527359_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/59/3527359_image3_1.jpg,127.1150682209,37.5206092598,20250827095920,,올림픽공원,05540,11,710,VE,VE03,VE030100
서울특별시 송파구 올림픽로 424 (방이동),,2758192,12,20211018231607,http://tong.visitkorea.or.kr/cms/resource/53/3516653_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/53/3516653_image3_1.jpg,127.1150682209,37.5206092598,20250804165816,,올림픽공원 들꽃마루,05540,11,710,NA,NA05,NA050100
서울특별시 송파구 올림픽로 424 (방이동),,2761797,12,20211025235105,http://tong.visitkorea.or.kr/cms/resource/93/3467493_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/93/3467493_image3_1.jpg,127.1150682209,37.5206092598,20250611104106,,올림픽공원피크닉장,05540,11,710,VE,VE03,VE030100
서울특별시 송파구 신천동,,250131,12,20060728090000,http://tong.visitkorea.or.kr/cms/resource/54/3393354_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/54/3393354_image3_1.JPG,127.1053604352,37.5324160470,20250305093353,,올림픽대교,05505,11,710,VE,VE01,VE010300
서울특별시 종로구 와룡공원길 192,,1019041,12,20100512005514,http://tong.visitkorea.or.kr/cms/resource/93/1395493_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/93/1395493_image3_1.jpg,126.9901581479,37.5912265856,20250417092152,,와룡공원,03063,11,110,VE,VE03,VE030100
서울특별시 성동구 왕십리로10길 5-6 (성수동1가),,2946110,12,20230128201402,http://tong.visitkorea.or.kr/cms/resource/87/2947487_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/87/2947487_image3_1.jpg,127.0454599134,37.5471938074,20250708173344,,와플목공방,04778,11,200,EX,EX02,EX020400
서울특별시 성동구 마조로 17 (행당동),,3444605,12,20241213135851,http://tong.visitkorea.or.kr/cms/resource/01/3444601_image2_1.jpeg,http://tong.visitkorea.or.kr/cms/resource/01/3444601_image3_1.jpeg,127.0408710950,37.5594339699,20241226130915,,왕십리맛골목,04760,11,200,VE,VE04,VE040100
서울특별시 용산구 한강대로40길 46 (용산동5가),,2758125,12,20211018222833,,,126.9717476685,37.5300444768,20250408131935,,왜고개,04383,11,170,HS,HS03,HS030200
서울특별시 노원구 덕릉로129가길 242,(상계동),337562,12,20071219020532,http://tong.visitkorea.or.kr/cms/resource/86/1806286_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/86/1806286_image3_1.jpg,127.0822469969,37.6878781158,20241205131231,,용굴암(서울),01633,11,350,HS,HS03,HS030100
서울특별시 동대문구 용두동,,2721231,12,20210616001152,,,127.0372154044,37.5759403196,20240607160208,,용두동 쭈꾸미골목,,11,230,VE,VE04,VE040100
서울특별시 중랑구 망우로70길 118 (망우동),,2761437,12,20211025183919,,,127.1049059157,37.5950643172,20250320095355,,용마공원놀이동산(용마랜드),02180,11,260,VE,VE02,VE020100
서울특별시 중랑구 면목동,,814123,12,20091006021100,,,127.0958157577,37.5711530424,20250808172000,,용마산,02257,11,260,NA,NA01,NA010100
서울특별시 중랑구 용마산로 250-12 (면목동),,126825,12,20031029090000,,,127.0891385242,37.5734054382,20250825180201,,용마폭포공원,02257,11,260,VE,VE03,VE030100
서울특별시 용산구 서빙고로 185 (용산동6가),,126499,12,20041230090000,http://tong.visitkorea.or.kr/cms/resource/49/3507949_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/49/3507949_image3_1.jpg,126.9832663463,37.5200458446,20250718090000,,용산가족공원,04383,11,170,VE,VE03,VE030500
서울특별시 용산구 이태원로 274 (한남동),,2560227,12,20180911203636,,,127.0020918711,37.5390800824,20250627104400,,용산공예관,04399,11,170,EX,EX01,EX010100
서울특별시 용산구 서빙고로 221,,2783317,12,20211130181639,http://tong.visitkorea.or.kr/cms/resource/27/3535027_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/27/3535027_image3_1.jpg,126.9891990540,37.5230622673,20250910184434,,용산공원 부분개방부지,04383,11,170,VE,VE03,VE030500
서울특별시 용산구 서빙고로 238 (서빙고동),,3458416,12,20241223165221,http://tong.visitkorea.or.kr/cms/resource/53/3458353_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/53/3458353_image3_1.jpg,126.9900629507,37.5200070821,20241224105854,,용산공원 부분개방부지,04428,11,170,NA,NA05,NA050100
서울특별시 용산구 효창원로15길 37,,1103054,12,20101001184929,,,126.9522742511,37.5368266731,20241118181540,,용산성당,04357,11,170,HS,HS03,HS030200
서울특별시 용산구 용산동5가,2-1,3400843,12,20241029171030,http://tong.visitkorea.or.kr/cms/resource/25/3400825_image2_1.png,http://tong.visitkorea.or.kr/cms/resource/25/3400825_image3_1.png,126.9709144758,37.5277530614,20250307091733,,용산어린이정원,04383,11,170,VE,VE03,VE030400
서울특별시 용산구 한강대로23길 55 (한강로3가),,2758150,12,20211018224854,http://tong.visitkorea.or.kr/cms/resource/04/3467504_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/04/3467504_image3_1.jpg,126.9647566449,37.5298249324,20250703102144,,용산역광장,04377,11,170,VE,VE03,VE030500
서울특별시 동작구 본동,산 3-9,2714856,12,20210429031829,http://tong.visitkorea.or.kr/cms/resource/32/3493732_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/32/3493732_image3_1.jpg,126.9585160542,37.5118519087,20250527141246,,용양봉저정공원,06908,11,590,VE,VE03,VE030100
서울특별시 양천구 용왕정길 30 (목동),,1116877,12,20101026204130,http://tong.visitkorea.or.kr/cms/resource/78/3347178_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/78/3347178_image3_1.jpg,117.9925662504,19.6944274800,20250909130827,,용왕산근린공원,07969,11,470,VE,VE03,VE030400
서울특별시 양천구 목동중앙로9길 40 (목동),,1116758,12,20101026193648,http://tong.visitkorea.or.kr/cms/resource/58/3509858_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/58/3509858_image3_1.jpg,126.8733535790,37.5399221246,20250724110959,,용왕정,07976,11,470,VE,VE01,VE010100
서울특별시 강동구 고덕로 227 (고덕동),배재중고등학교 내,1829744,12,20130723224350,http://tong.visitkorea.or.kr/cms/resource/87/3413887_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/87/3413887_image3_1.jpg,127.1508556544,37.5549198104,20250814103204,,우남 이승만박사 동상,05234,11,740,VE,VE01,VE010500
서울특별시 중구 명동11길 20,(명동1가),2373360,12,20160317194208,http://tong.visitkorea.or.kr/cms/resource/94/3412194_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/94/3412194_image3_1.JPG,126.9861287059,37.5648934636,20250313221516,,우당 이회영 선생 흉상,04538,11,140,VE,VE01,VE010500
"서울특별시 광진구 자양로5길 33 (자양동, 와이엠프라젠스파)",지하 2층,2756589,12,20211013230520,,,127.0841596279,37.5309880533,20250331134545,,우리유황온천,05102,11,215,EX,EX05,EX050100
서울특별시 서초구 서초동 419-3,,2779508,12,20211125192807,http://tong.visitkorea.or.kr/cms/resource/59/3467859_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/59/3467859_image3_1.jpg,127.0181503561,37.4820092204,20250611091312,,우면산 소망탑,,11,650,VE,VE01,VE010200
서울특별시 서초구 우면동,산 34-1,2757831,12,20211016004034,http://tong.visitkorea.or.kr/cms/resource/96/3540696_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/96/3540696_image3_1.jpg,127.0171146993,37.4692523493,20250918131622,,우면산자연생태공원,06765,11,650,NA,NA04,NA040500
서울특별시 강북구 우이동,일대,758299,12,20090625190922,,,127.0047072778,37.6728562427,20240510172022,,우이동계곡,"142-090,1",11,305,NA,NA01,NA010400
서울특별시 강북구 우이동,186-5,3065955,12,20231211180101,http://tong.visitkorea.or.kr/cms/resource/52/3065952_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/52/3065952_image3_1.jpg,127.0077295370,37.6618909066,20250807144347,,우이동만남의광장,01000,11,305,VE,VE03,VE030400
서울특별시 강북구 삼양로181길 202 (우이동),,126495,12,20031029090000,http://tong.visitkorea.or.kr/cms/resource/31/3393931_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/31/3393931_image3_1.JPG,127.0062266164,37.6717008489,20250321112000,,우이령 숲속문화마을(구 우이동 먹거리마을),01000,11,305,VE,VE04,VE040100
서울특별시 강서구 공항대로42길 51-22 (내발산동),강서청소년회관,3076160,12,20231204135000,http://tong.visitkorea.or.kr/cms/resource/00/3509800_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/00/3509800_image3_1.jpg,126.8438946993,37.5560752768,20250724101950,,우장산공원,07647,11,500,VE,VE03,VE030400
서울특별시 도봉구 해등로32가길 16,(방학동),2675091,12,20201007055313,,,127.0222976961,37.6603469037,20240517102157,,원당샘공원,01360,11,320,VE,VE03,VE030100
서울특별시 도봉구 도봉로169길 520 (도봉동),,346995,12,20071221195858,http://tong.visitkorea.or.kr/cms/resource/16/3467616_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/16/3467616_image3_1.jpg,127.0116396916,37.6829135306,20250718173750,,원통사(서울),01313,11,320,HS,HS03,HS030100
서울특별시 마포구 월드컵로 243-60 (성산동),,128021,12,20031215090000,http://tong.visitkorea.or.kr/cms/resource/91/3500991_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/91/3500991_image3_1.jpg,126.8984506241,37.5635809341,20250627141010,,월드컵공원,03901,11,440,VE,VE03,VE030100
서울특별시 마포구 월드컵로 365 (상암동),난지천공원,3058015,12,20231205101409,http://tong.visitkorea.or.kr/cms/resource/90/3057990_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/90/3057990_image3_1.jpg,126.8870625217,37.5725158027,20250724131538,,월드컵공원 유아숲체험원,03900,11,440,NA,NA05,NA050100
서울특별시 중구 청계천로 40 (다동),한국관광공사 서울센터,2993194,12,20230710152420,http://tong.visitkorea.or.kr/cms/resource/11/2987811_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/11/2987811_image3_1.jpg,126.9816428989,37.5685818430,20250626162711,070-7722-9284,위라이드 서울전차,04521,11,140,EX,EX07,EX070200
서울특별시 은평구 응암로 376,(녹번동) 부근,1829586,12,20130723015212,http://tong.visitkorea.or.kr/cms/resource/76/2047976_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/76/2047976_image3_1.jpg,126.9229971951,37.6056986983,20241028154658,,윌리엄해밀턴쇼 동상,03459,11,380,HS,HS02,HS020400
서울특별시 중구 장충단로 101,(장충동2가),1828605,12,20130717195240,http://tong.visitkorea.or.kr/cms/resource/01/3083901_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/01/3083901_image3_1.JPG,127.0010470557,37.5555392622,20240531102706,,유관순동상,04621,11,140,VE,VE01,VE010500
"서울특별시 광진구 능동로 18 (자양동, 이튼타워리버3차)",,1829821,12,20130724000703,http://tong.visitkorea.or.kr/cms/resource/98/2031398_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/98/2031398_image3_1.jpg,127.0677499556,37.5329264215,20250730112741,,유관순열사상,05096,11,215,VE,VE01,VE010500
서울특별시 종로구 계동길 92-3,,605539,12,20080807011928,http://tong.visitkorea.or.kr/cms/resource/14/3481914_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/14/3481914_image3_1.jpg,126.9870198203,37.5815082151,20250311171613,,유심사 터,03057,11,110,HS,HS01,HS010900
